osm_id,type,name,minlat,minlon,maxlat,maxlon,center_lat,center_lon,tags
277269082,node,WOG,48.2627016,25.9482802,48.2627016,25.9482802,48.2627016,25.9482802,"{'amenity': 'fuel', 'brand': 'WOG', 'brand:wikidata': 'Q12072939', 'name': 'WOG', 'name:uk': 'WOG', 'opening_hours': '24/7', 'operator': 'WOG', 'owner': 'ПАТ ""КонтинентНафтоТрейд""', 'website': 'https://wog.ua/'}"
279094309,node,РТК,47.9434996,37.7743516,47.9434996,37.7743516,47.9434996,37.7743516,"{'addr:housenumber': '30Б', 'addr:street': 'Шутова вулиця', 'amenity': 'fuel', 'name': 'РТК', 'owner': 'ТОВ „Паралель-М ЛТД“'}"
281685914,node,Unknown,47.9777022,37.9234523,47.9777022,37.9234523,47.9777022,37.9234523,{'amenity': 'fuel'}
283161504,node,Unknown,48.6570138,38.9470996,48.6570138,38.9470996,48.6570138,38.9470996,{'amenity': 'fuel'}
285907011,node,Unknown,50.293617,28.8011641,50.293617,28.8011641,50.293617,28.8011641,{'amenity': 'fuel'}
286909616,node,Unknown,48.5722893,39.7092975,48.5722893,39.7092975,48.5722893,39.7092975,{'amenity': 'fuel'}
289045245,node,Chipo,48.4462472,25.2897244,48.4462472,25.2897244,48.4462472,25.2897244,"{'amenity': 'fuel', 'brand': 'CHIPO', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'name': 'Chipo', 'name:uk': 'Chipo', 'opening_hours': '24/7', 'operator': 'ТОВ ""ПОДІЛЛЯНАФТОЗБУТ""', 'ref': '48', 'shop': 'no', 'website': 'https://chipo.ua/'}"
289057056,node,WOG,50.5850138,30.4957217,50.5850138,30.4957217,50.5850138,30.4957217,"{'amenity': 'fuel', 'brand': 'WOG', 'brand:wikidata': 'Q12072939', 'brand:wikipedia': 'en:WOG (gas stations)', 'check_date': '2023-09-24', 'name': 'WOG', 'name:uk': 'WOG', 'opening_hours': '24/7', 'operator': 'WOG', 'owner': 'ПАТ ""КонтинентНафтоТрейд""', 'website': 'https://wog.ua/'}"
290894521,node,Motto,50.5714595,30.4901832,50.5714595,30.4901832,50.5714595,30.4901832,"{'amenity': 'fuel', 'name': 'Motto', 'name:ru': 'Motto', 'name:uk': 'Motto', 'operator': 'Мотто Трейдинг'}"
290908499,node,Unknown,46.4209397,30.7102061,46.4209397,30.7102061,46.4209397,30.7102061,"{'amenity': 'fuel', 'fuel:diesel': 'yes'}"
291155732,node,Grand Petrol,50.4034608,30.6802297,50.4034608,30.6802297,50.4034608,30.6802297,"{'amenity': 'fuel', 'name': 'Grand Petrol', 'name:en': 'Grand Petrol', 'name:ru': 'Гранд Петрол', 'name:uk': 'Гранд Петрол'}"
291715061,node,ДТК,47.9567985,37.7176631,47.9567985,37.7176631,47.9567985,37.7176631,"{'amenity': 'fuel', 'brand': 'ДТК', 'name': 'ДТК', 'name:uk': 'ДТК'}"
292097853,node,Unknown,50.582376,30.5454653,50.582376,30.5454653,50.582376,30.5454653,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_95': 'yes', 'payment:cards': 'no', 'payment:cash': 'yes'}"
300095606,node,Unknown,48.0310058,37.7368637,48.0310058,37.7368637,48.0310058,37.7368637,{'amenity': 'fuel'}
300095608,node,Unknown,48.0303067,37.7413051,48.0303067,37.7413051,48.0303067,37.7413051,"{'amenity': 'fuel', 'brand': 'Лукойл'}"
301377254,node,Артеміда,48.0491307,38.132276,48.0491307,38.132276,48.0491307,38.132276,"{'amenity': 'fuel', 'brand': 'ТНК', 'name': 'Артеміда', 'name:uk': 'Артеміда'}"
306025583,node,АТАН Россия №65,44.5917696,33.4866338,44.5917696,33.4866338,44.5917696,33.4866338,"{'amenity': 'fuel', 'compressed_air': 'yes', 'contact:phone': '+7 978 9955555', 'contact:website': 'https://atan.ru', 'internet_access': 'wlan', 'name': 'АТАН Россия №65', 'name:en': 'ATAN Russia #65', 'name:ru': 'Атан', 'opening_hours': '24/7', 'operator': 'ООО ""Кедр""', 'ref': '65'}"
307532168,node,АТАН Россия №86,44.6053957,33.5105975,44.6053957,33.5105975,44.6053957,33.5105975,"{'addr:housenumber': '51', 'addr:street': 'Карантинная улица', 'amenity': 'fuel', 'brand': 'ТНК', 'contact:phone': '+7 978 9955555', 'contact:website': 'https://atan.ru', 'internet_access': 'wlan', 'name': 'АТАН Россия №86', 'name:en': 'ATAN Russia #86', 'name:ru': 'Атан', 'opening_hours': '24/7', 'operator': 'ООО ""Кедр""', 'ref': '86'}"
308493527,node,Unknown,47.9167583,37.8530296,47.9167583,37.8530296,47.9167583,37.8530296,{'amenity': 'fuel'}
309665564,node,Емілія,50.3569708,31.2983086,50.3569708,31.2983086,50.3569708,31.2983086,"{'amenity': 'fuel', 'name': 'Емілія', 'name:ru': 'Емилия', 'name:uk': 'Емілія'}"
313281720,node,Ukrnafta,50.4809466,30.6168905,50.4809466,30.6168905,50.4809466,30.6168905,"{'amenity': 'fuel', 'brand': 'Ukrnafta', 'brand:en': 'Ukrnafta', 'brand:uk': 'Укрнафта', 'brand:wikidata': 'Q2447961', 'name': 'Ukrnafta', 'name:en': 'Ukrnafta', 'name:uk': 'Укрнафта', 'name:uk-Latn': 'Ukrnafta', 'opening_hours': '24/7', 'ref': '4032', 'website': 'https://www.ukrnafta.com/'}"
314290186,node,Unknown,51.6750135,33.9381784,51.6750135,33.9381784,51.6750135,33.9381784,{'amenity': 'fuel'}
318002350,node,Unknown,44.5743374,33.5144122,44.5743374,33.5144122,44.5743374,33.5144122,{'amenity': 'fuel'}
319733687,node,Unknown,44.5684031,33.5189154,44.5684031,33.5189154,44.5684031,33.5189154,{'amenity': 'fuel'}
320235179,node,Дніпронефть,49.9572034,36.3654634,49.9572034,36.3654634,49.9572034,36.3654634,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_95': 'yes', 'name': 'Дніпронефть', 'name:uk': 'Дніпронефть'}"
320460068,node,Укрнафта,48.4231943,35.062364,48.4231943,35.062364,48.4231943,35.062364,"{'addr:housenumber': '2-А', 'addr:postcode': '49100', 'addr:street': 'проспект Героїв', 'amenity': 'fuel', 'brand': 'Ukrnafta', 'brand:en': 'Ukrnafta', 'brand:uk': 'Укрнафта', 'brand:wikidata': 'Q2447961', 'brand:wikipedia': 'uk:Укрнафта', 'check_date': '2025-04-01', 'contact:email': 'hotline@ukrnafta.com', 'contact:facebook': 'https://www.facebook.com/Ukrnafta', 'contact:instagram': 'https://www.instagram.com/ukrnafta_azk', 'contact:linkedin': 'https://ua.linkedin.com/company/ukrnaftapeople', 'contact:phone:UA': '0 800 404 000', 'contact:tiktok': 'https://www.tiktok.com/@ukrnafta_people', 'contact:twitter': 'https://x.com/Ukrnafta_com', 'contact:website': 'https://azs.ukrnafta.com/', 'contact:youtube': 'https://www.youtube.com/@Ukrnafta_azk', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'Укрнафта', 'name:en': 'Ukrnafta', 'name:uk': 'Укрнафта', 'name:uk-Latn': 'Ukrnafta', 'opening_hours': '24/7', 'operator': 'ПАТ Укрнафта', 'phone:UA': '0 800 404 000', 'ref': '03/021', 'source:operator': 'survey', 'toilets': 'yes'}"
320912572,node,Іксоіл,46.4553786,30.745582,46.4553786,30.745582,46.4553786,30.745582,"{'addr:housenumber': '10', 'addr:postcode': '65039', 'addr:street': 'проспект Лесі Українки', 'amenity': 'fuel', 'name': 'Іксоіл', 'name:ru': 'Иксойл', 'name:uk': 'Іксоіл'}"
325900731,node,Amic Energy,49.9837022,36.2287228,49.9837022,36.2287228,49.9837022,36.2287228,"{'addr:street': 'Нетеченська набережна', 'amenity': 'fuel', 'brand': 'Amic', 'brand:wikidata': 'Q96047373', 'brand:wikipedia': 'pl:Amic Energy', 'name': 'Amic Energy', 'name:uk': 'Amic Energy', 'opening_hours': '24/7', 'website': 'https://amicenergy.com.ua/ua/'}"
332510756,node,ОККО,49.232429,28.4259436,49.232429,28.4259436,49.232429,28.4259436,"{'amenity': 'fuel', 'brand': 'ОККО', 'brand:en': 'OKKO', 'brand:wikidata': 'Q7072617', 'brand:wikipedia': 'uk:ОККО', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'ОККО', 'name:en': 'OKKO', 'name:uk': 'ОККО', 'opening_hours': '24/7', 'phone': '+380 432 43 3156', 'ref': '2', 'shop': 'kiosk', 'website': 'https://okko.ua/', 'wheelchair': 'limited'}"
333540132,node,Amic Energy,48.7641405,35.270341,48.7641405,35.270341,48.7641405,35.270341,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'Amic Energy', 'name:uk': 'Amic Energy', 'shop': 'yes', 'website': 'https://amicenergy.com.ua/ua/'}"
334762849,node,Параллель,47.9966276,37.8452367,47.9966276,37.8452367,47.9966276,37.8452367,"{'amenity': 'fuel', 'name': 'Параллель', 'name:uk': 'Параллель'}"
335249101,node,Юкон,48.4737811,34.9939632,48.4737811,34.9939632,48.4737811,34.9939632,"{'amenity': 'fuel', 'brand': 'Юкон', 'fuel:diesel': 'yes', 'fuel:octane_91': 'yes', 'fuel:octane_95': 'yes', 'name': 'Юкон', 'name:en': 'Yukon', 'name:nl': 'Yukon', 'name:uk': 'Юкон'}"
338746437,node,Unknown,44.5755844,33.5254709,44.5755844,33.5254709,44.5755844,33.5254709,{'amenity': 'fuel'}
339070290,node,АЗС,48.5793733,39.3510967,48.5793733,39.3510967,48.5793733,39.3510967,"{'amenity': 'fuel', 'name': 'АЗС', 'name:uk': 'АЗС'}"
339071285,node,Unknown,48.5784725,39.3031171,48.5784725,39.3031171,48.5784725,39.3031171,"{'amenity': 'fuel', 'brand': 'ТНК'}"
341006256,node,БРСМ-Нафта,50.3982985,30.4897905,50.3982985,30.4897905,50.3982985,30.4897905,"{'amenity': 'fuel', 'brand': 'БРСМ-Нафта', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'БРСМ-Нафта', 'name:uk': 'БРСМ-Нафта', 'operator': 'БРСМ-Нафта', 'phone': '+380 44 257 9429', 'website': 'https://www.brsm-nafta.com/'}"
343492928,node,Республіканська паливна компанія,47.9687179,37.7704249,47.9687179,37.7704249,47.9687179,37.7704249,"{'addr:housenumber': '55а', 'addr:street': 'Ленінський проспект', 'amenity': 'fuel', 'name': 'Республіканська паливна компанія', 'name:ru': 'Республиканская топливная компания', 'name:uk': 'Республіканська паливна компанія'}"
343642690,node,ОККО №67,49.8347508,23.9751829,49.8347508,23.9751829,49.8347508,23.9751829,"{'amenity': 'fuel', 'brand': 'ОККО', 'fuel:diesel': 'yes', 'fuel:octane_80': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'ОККО №67', 'name:uk': 'ОККО №67', 'shop': 'convenience'}"
343642924,node,Unknown,49.7873018,23.9780311,49.7873018,23.9780311,49.7873018,23.9780311,{'amenity': 'fuel'}
346403635,node,БРСМ,50.3345818,30.9871107,50.3345818,30.9871107,50.3345818,30.9871107,"{'addr:housenumber': '209', 'addr:street': 'вулиця Київський Шлях', 'amenity': 'fuel', 'name': 'БРСМ', 'name:ru': 'БРСМ', 'name:uk': 'БРСМ'}"
354734900,node,Ukrnafta,50.4712059,30.4610505,50.4712059,30.4610505,50.4712059,30.4610505,"{'amenity': 'fuel', 'brand': 'Ukrnafta', 'brand:en': 'Ukrnafta', 'brand:uk': 'Укрнафта', 'brand:wikidata': 'Q2447961', 'name': 'Ukrnafta', 'name:en': 'Ukrnafta', 'name:uk': 'Укрнафта', 'name:uk-Latn': 'Ukrnafta'}"
357908842,node,Unknown,48.4694739,38.845492,48.4694739,38.845492,48.4694739,38.845492,{'amenity': 'fuel'}
358627166,node,Shell,49.9302686,27.7353035,49.9302686,27.7353035,49.9302686,27.7353035,"{'addr:housenumber': '127', 'amenity': 'fuel', 'brand': 'Shell', 'name': 'Shell'}"
362659857,node,V Power,49.221758,28.5567826,49.221758,28.5567826,49.221758,28.5567826,"{'amenity': 'fuel', 'brand': 'Shell', 'brand:en': 'Shell', 'brand:wikidata': 'Q12072489', 'brand:wikipedia': 'uk:Shell (мережа АЗК)', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'V Power', 'name:uk': 'V Power', 'shop': 'convenience', 'website': 'https://shell.ua/'}"
365168234,node,Unknown,48.6561919,39.5028553,48.6561919,39.5028553,48.6561919,39.5028553,{'amenity': 'fuel'}
370529535,node,Unknown,48.2759667,26.066312,48.2759667,26.066312,48.2759667,26.066312,{'amenity': 'fuel'}
370530113,node,Амік,48.2677777,25.9948265,48.2677777,25.9948265,48.2677777,25.9948265,"{'amenity': 'fuel', 'name': 'Амік', 'name:en': 'Amik', 'name:uk': 'Амік'}"
370530413,node,WOG,48.256047,25.9723641,48.256047,25.9723641,48.256047,25.9723641,"{'amenity': 'fuel', 'brand': 'WOG', 'brand:wikidata': 'Q12072939', 'brand:wikipedia': 'en:WOG (gas stations)', 'name': 'WOG', 'name:uk': 'WOG', 'opening_hours': '24/7', 'operator': 'WOG', 'owner': 'ПАТ ""КонтинентНафтоТрейд""', 'website': 'https://wog.ua/'}"
370531170,node,WOG,48.0094933,26.0418793,48.0094933,26.0418793,48.0094933,26.0418793,"{'amenity': 'fuel', 'brand': 'WOG', 'brand:wikidata': 'Q12072939', 'name': 'WOG', 'operator': 'WOG'}"
379666913,node,Unknown,48.5660604,39.2933736,48.5660604,39.2933736,48.5660604,39.2933736,"{'amenity': 'fuel', 'brand': 'ТНК', 'operator': 'ТНК'}"
379771819,node,Unknown,48.1706794,38.9301927,48.1706794,38.9301927,48.1706794,38.9301927,{'amenity': 'fuel'}
380313400,node,Укрнафта,50.0689103,31.4255945,50.0689103,31.4255945,50.0689103,31.4255945,"{'addr:housenumber': '182/3', 'addr:street': 'вулиця Богдана Хмельницького', 'amenity': 'fuel', 'brand': 'Shell', 'internet_access': 'wlan', 'name': 'Укрнафта', 'name:uk': 'Укрнафта', 'opening_hours': '24/7', 'phone': '0800 404 000', 'website': 'https://www.ukrnafta.com/'}"
383157876,node,АЗС,48.5589649,39.3085543,48.5589649,39.3085543,48.5589649,39.3085543,"{'addr:housenumber': '38б', 'addr:street': 'Сосюри вулиця', 'amenity': 'fuel', 'brand': 'ТНК', 'internet_access': 'wlan', 'name': 'АЗС', 'name:uk': 'АЗС', 'operator': 'ТНК'}"
384007378,node,WOG,49.7626288,24.0151745,49.7626288,24.0151745,49.7626288,24.0151745,"{'amenity': 'fuel', 'brand': 'WOG', 'brand:wikidata': 'Q12072939', 'brand:wikipedia': 'en:WOG (gas stations)', 'name': 'WOG', 'name:uk': 'WOG', 'opening_hours': '24/7', 'operator': 'WOG', 'owner': 'ПАТ ""КонтинентНафтоТрейд""', 'website': 'https://wog.ua/'}"
384007647,node,WOG,49.7347262,24.0147819,49.7347262,24.0147819,49.7347262,24.0147819,"{'amenity': 'fuel', 'brand': 'WOG', 'brand:wikidata': 'Q12072939', 'brand:wikipedia': 'en:WOG (gas stations)', 'name': 'WOG', 'name:uk': 'WOG', 'opening_hours': '24/7', 'operator': 'WOG', 'owner': 'ПАТ ""КонтинентНафтоТрейд""', 'website': 'https://wog.ua/'}"
385158046,node,ANP,49.1932318,28.5090884,49.1932318,28.5090884,49.1932318,28.5090884,"{'amenity': 'fuel', 'brand': 'ANP', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'ANP', 'name:uk': 'ANP', 'opening_hours': '24/7', 'website': 'https://avias.ua/'}"
385411684,node,ОККО,49.2383405,28.4003887,49.2383405,28.4003887,49.2383405,28.4003887,"{'amenity': 'fuel', 'brand': 'ОККО', 'brand:en': 'OKKO', 'brand:wikidata': 'Q7072617', 'brand:wikipedia': 'en:OKKO', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'ОККО', 'name:en': 'OKKO', 'name:uk': 'ОККО', 'opening_hours': '24/7', 'payment:cash': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'phone': '+380 432 43 7760', 'ref': '5', 'website': 'https://okko.ua/', 'wheelchair': 'limited'}"
387941319,node,"АГНКС ""Екогаз""",49.1935337,28.5108658,49.1935337,28.5108658,49.1935337,28.5108658,"{'amenity': 'fuel', 'fuel:cng': 'yes', 'fuel:lpg': 'yes', 'name': 'АГНКС ""Екогаз""', 'name:uk': 'АГНКС ""Екогаз""', 'opening_hours': '24/7', 'operator': 'ЭКОГАЗ'}"
388298096,node,WOG,49.1454491,34.2045353,49.1454491,34.2045353,49.1454491,34.2045353,"{'amenity': 'fuel', 'brand': 'WOG', 'name': 'WOG', 'name:uk': 'WOG', 'opening_hours': '24/7', 'operator': 'WOG', 'owner': 'ПАТ ""КонтинентНафтоТрейд""', 'website': 'https://wog.ua/'}"
388312377,node,Unknown,48.563793,39.1928165,48.563793,39.1928165,48.563793,39.1928165,"{'amenity': 'fuel', 'name:ru': 'АЗС №26 - ООО «ТД «РНБ»', 'opening_hours': 'Su-Sa 04:00-00:00'}"
390953518,node,Chipo,49.0396812,28.4853312,49.0396812,28.4853312,49.0396812,28.4853312,"{'amenity': 'fuel', 'brand': 'CHIPO', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'Chipo', 'name:uk': 'Chipo', 'opening_hours': '24/7', 'operator': 'ТОВ ""ПОДІЛЛЯНАФТОЗБУТ""', 'ref': '4', 'shop': 'convenience', 'vending': 'coffee', 'website': 'https://chipo.ua/'}"
391869616,node,Unknown,49.0093221,28.4900587,49.0093221,28.4900587,49.0093221,28.4900587,{'amenity': 'fuel'}
394888596,node,Unknown,48.4934444,38.9110069,48.4934444,38.9110069,48.4934444,38.9110069,{'amenity': 'fuel'}
399454367,node,Marshal,49.7453071,35.8456151,49.7453071,35.8456151,49.7453071,35.8456151,"{'amenity': 'fuel', 'brand': 'Marshal', 'brand:wikidata': 'Q121092268', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'Marshal', 'name:uk': 'Маршал', 'phone': '0800508555', 'website': 'https://marshal.ua/'}"
400883336,node,Авіас плюс,46.8286248,35.3311816,46.8286248,35.3311816,46.8286248,35.3311816,"{'addr:housenumber': '2/3', 'addr:street': 'Каховське шосе', 'amenity': 'fuel', 'name': 'Авіас плюс', 'name:ru': 'Авиас плюс', 'name:uk': 'Авіас плюс'}"
410250089,node,Unknown,50.0000327,36.2716703,50.0000327,36.2716703,50.0000327,36.2716703,"{'amenity': 'fuel', 'fuel:lpg': 'yes'}"
410250607,node,Amic,49.9882827,36.2694308,49.9882827,36.2694308,49.9882827,36.2694308,"{'addr:housenumber': '137а', 'addr:street': 'проспект Героїв Харкова', 'amenity': 'fuel', 'brand': 'Amic', 'brand:wikidata': 'Q96047373', 'brand:wikipedia': 'pl:Amic Energy', 'name': 'Amic', 'name:uk': 'Amic'}"
418774101,node,ОККО,48.4410315,22.1922191,48.4410315,22.1922191,48.4410315,22.1922191,"{'addr:housenumber': '9', 'addr:street': 'Ужгородська вулиця', 'amenity': 'fuel', 'brand': 'ОККО', 'brand:en': 'OKKO', 'brand:uk': 'ОККО', 'brand:wikidata': 'Q2045483', 'brand:wikipedia': 'en:OKKO', 'name': 'ОККО', 'name:en': 'OKKO', 'name:uk': 'ОККО'}"
419774504,node,Unknown,48.4040424,38.6290222,48.4040424,38.6290222,48.4040424,38.6290222,"{'amenity': 'fuel', 'fuel:lpg': 'yes'}"
424755764,node,Укрнафта,50.6178101,27.1411228,50.6178101,27.1411228,50.6178101,27.1411228,"{'addr:housenumber': '150-А', 'addr:postcode': '34700', 'addr:street': 'Київська вулиця', 'amenity': 'fuel', 'brand': 'Ukrnafta', 'brand:en': 'Ukrnafta', 'brand:uk': 'Укрнафта', 'brand:wikidata': 'Q2447961', 'brand:wikipedia': 'uk:Укрнафта', 'contact:email': 'hotline@ukrnafta.com', 'contact:facebook': 'https://www.facebook.com/Ukrnafta', 'contact:instagram': 'https://www.instagram.com/ukrnafta_azk', 'contact:linkedin': 'https://ua.linkedin.com/company/ukrnaftapeople', 'contact:phone:UA': '0 800 404 000', 'contact:tiktok': 'https://www.tiktok.com/@ukrnafta_people', 'contact:twitter': 'https://x.com/Ukrnafta_com', 'contact:website': 'https://azs.ukrnafta.com/', 'contact:youtube': 'https://www.youtube.com/@Ukrnafta_azk', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'internet_access': 'yes', 'name': 'Укрнафта', 'name:en': 'Ukrnafta', 'name:ru': 'Укрнафта', 'name:uk': 'Укрнафта', 'name:uk-Latn': 'Ukrnafta', 'opening_hours': '24/7', 'operator': 'ПАТ Укрнафта', 'phone:UA': '0 800 404 000', 'ref': '17/032', 'toilets': 'yes', 'website': 'https://azs.ukrnafta.com/'}"
424814353,node,Газовик,50.6020655,27.4917706,50.6020655,27.4917706,50.6020655,27.4917706,"{'addr:housenumber': '1', 'addr:street': 'вулиця 40-річчя Перемоги', 'amenity': 'fuel', 'fuel:lpg': 'yes', 'name': 'Газовик', 'name:uk': 'Газовик', 'opening_hours': '24/7'}"
426870677,node,АТАН,44.7604494,33.8401206,44.7604494,33.8401206,44.7604494,33.8401206,"{'amenity': 'fuel', 'brand': 'WOG', 'internet_access': 'wlan', 'name': 'АТАН', 'name:en': 'Atan', 'name:ru': 'Атан', 'opening_hours': '24/7', 'owner': 'ПАТ ""КонтинентНафтоТрейд""', 'website': 'https://atan.ru/'}"
429477484,node,Unknown,47.8630202,35.1087088,47.8630202,35.1087088,47.8630202,35.1087088,{'amenity': 'fuel'}
442342807,node,UPG,50.4250434,30.6409487,50.4250434,30.6409487,50.4250434,30.6409487,"{'amenity': 'fuel', 'brand': 'UPG', 'brand:wikidata': 'Q117706281', 'building:levels': '1', 'name': 'UPG'}"
445408876,node,Unknown,51.1412796,34.3178445,51.1412796,34.3178445,51.1412796,34.3178445,{'amenity': 'fuel'}
445415297,node,ОККО,50.9285304,34.752853,50.9285304,34.752853,50.9285304,34.752853,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'ОККО', 'name:uk': 'ОККО', 'website': 'https://www.okko.ua/'}"
445415299,node,Авіас,50.9224187,34.7643747,50.9224187,34.7643747,50.9224187,34.7643747,"{'amenity': 'fuel', 'name': 'Авіас', 'name:en': 'Avias', 'name:uk': 'Авіас'}"
445421685,node,АГЗС,50.4949143,34.967648,50.4949143,34.967648,50.4949143,34.967648,"{'amenity': 'fuel', 'fuel:diesel': 'no', 'fuel:lpg': 'yes', 'fuel:octane_92': 'no', 'fuel:octane_95': 'no', 'name': 'АГЗС', 'name:uk': 'АГЗС'}"
445421705,node,АГЗС,50.4502249,34.952229,50.4502249,34.952229,50.4502249,34.952229,"{'amenity': 'fuel', 'fuel:diesel': 'no', 'fuel:lpg': 'yes', 'fuel:octane_92': 'no', 'fuel:octane_95': 'no', 'name': 'АГЗС', 'name:uk': 'АГЗС'}"
445441962,node,Unknown,50.3547128,34.9283147,50.3547128,34.9283147,50.3547128,34.9283147,{'amenity': 'fuel'}
