osm_id,type,name,minlat,minlon,maxlat,maxlon,center_lat,center_lon,tags
758494040,way,Unknown,,,,,48.1036807,33.7501476,{'building': 'warehouse'}
759542954,way,Unknown,,,,,48.0187967,37.8476888,"{'addr:housenumber': '2Б', 'addr:street': 'Сігова вулиця', 'building': 'warehouse'}"
760821599,way,Unknown,,,,,50.2404945,24.1414193,{'building': 'warehouse'}
760928569,way,Unknown,,,,,50.2464445,24.1455664,{'building': 'warehouse'}
760941248,way,Unknown,,,,,50.2440059,24.1596987,{'building': 'warehouse'}
760941255,way,Unknown,,,,,50.2456698,24.1602948,{'building': 'warehouse'}
761069769,way,Unknown,,,,,50.2406259,24.1377253,{'building': 'warehouse'}
761069770,way,Unknown,,,,,50.240272,24.1378414,{'building': 'warehouse'}
761078492,way,Unknown,,,,,49.2408856,31.5846339,"{'building': 'warehouse', 'building:levels:underground': '1'}"
761513916,way,Unknown,,,,,50.2418064,24.1398002,{'building': 'warehouse'}
761767578,way,Unknown,,,,,50.2309343,24.1297725,{'building': 'warehouse'}
761767579,way,Unknown,,,,,50.2298247,24.1292074,{'building': 'warehouse'}
763064037,way,Unknown,,,,,48.8936908,26.9131385,{'building': 'warehouse'}
764395580,way,Unknown,,,,,50.7728407,29.2563157,{'building': 'warehouse'}
764443108,way,Unknown,,,,,52.2876295,33.5653186,"{'building': 'warehouse', 'building:levels': '1', 'height': '6'}"
764443113,way,Unknown,,,,,52.288797,33.5669005,"{'building': 'warehouse', 'building:levels': '1', 'height': '6'}"
764443135,way,Unknown,,,,,52.2907187,33.5707288,"{'building': 'warehouse', 'building:levels': '1', 'height': '6'}"
764443138,way,Unknown,,,,,52.2905415,33.5697082,"{'building': 'warehouse', 'building:levels': '1', 'height': '6'}"
764443139,way,Unknown,,,,,52.2909755,33.5704085,"{'building': 'warehouse', 'building:levels': '1', 'height': '6'}"
764858635,way,Нова Пошта №1,,,,,49.7759262,24.0964335,"{'addr:housenumber': '69', 'addr:street': 'вулиця Дорожна', 'building': 'warehouse', 'name': 'Нова Пошта №1', 'operator': 'Нова Пошта'}"
765438739,way,Unknown,,,,,50.3344678,26.6784171,{'building': 'warehouse'}
765438740,way,Unknown,,,,,50.3344637,26.6766815,{'building': 'warehouse'}
765438741,way,Unknown,,,,,50.334467,26.6752618,{'building': 'warehouse'}
765515381,way,Unknown,,,,,49.9585293,27.2107799,{'building': 'warehouse'}
765782048,way,Unknown,,,,,47.5798291,34.303574,{'building': 'warehouse'}
765807248,way,Unknown,,,,,52.2740666,33.6587015,"{'building': 'warehouse', 'building:levels': '1', 'height': '4'}"
765807249,way,Unknown,,,,,52.2737864,33.6599446,"{'building': 'warehouse', 'building:levels': '1', 'height': '4'}"
765807251,way,Unknown,,,,,52.2729329,33.6616308,"{'building': 'warehouse', 'building:levels': '1', 'height': '4'}"
765807252,way,Unknown,,,,,52.2732554,33.6615458,"{'building': 'warehouse', 'building:levels': '1', 'height': '4'}"
765807254,way,Unknown,,,,,52.2733351,33.6624516,"{'building': 'warehouse', 'building:levels': '1', 'height': '4'}"
765807255,way,Unknown,,,,,52.2729787,33.6620745,"{'building': 'warehouse', 'building:levels': '1', 'height': '4'}"
769089132,way,Unknown,,,,,45.3633011,28.8370538,{'building': 'warehouse'}
770617233,way,Unknown,,,,,50.6955689,25.316025,{'building': 'warehouse'}
770617234,way,Unknown,,,,,50.6957967,25.3159354,{'building': 'warehouse'}
770617235,way,Unknown,,,,,50.6959537,25.3158059,{'building': 'warehouse'}
770828008,way,Unknown,,,,,45.3612388,28.812114,{'building': 'warehouse'}
771983170,way,Unknown,,,,,49.6755048,24.5608145,"{'building': 'warehouse', 'layer': '-1'}"
771983173,way,Unknown,,,,,49.6764326,24.5586272,{'building': 'warehouse'}
772112696,way,Unknown,,,,,47.5932132,34.3802602,{'building': 'warehouse'}
772112697,way,Unknown,,,,,47.5933052,34.3803618,{'building': 'warehouse'}
772112698,way,Unknown,,,,,47.5933253,34.3798734,{'building': 'warehouse'}
772112699,way,Unknown,,,,,47.5932542,34.3796692,{'building': 'warehouse'}
772432209,way,Unknown,,,,,49.6861943,31.8748003,{'building': 'warehouse'}
772536859,way,Unknown,,,,,49.6735269,24.5610272,{'building': 'warehouse'}
772536860,way,Unknown,,,,,49.6724999,24.5611497,{'building': 'warehouse'}
772536863,way,Unknown,,,,,49.6728016,24.5622884,"{'building': 'warehouse', 'building:levels': '1', 'layer': '1', 'roof:colour': 'grey', 'roof:shape': 'gabled'}"
772536911,way,Unknown,,,,,49.673677,24.5622423,"{'building': 'warehouse', 'layer': '-1'}"
772536912,way,Unknown,,,,,49.6743306,24.5617862,"{'building': 'warehouse', 'layer': '-1'}"
773625699,way,Unknown,,,,,47.009168,32.6490873,"{'building': 'warehouse', 'building:levels': '1'}"
773625700,way,Unknown,,,,,47.0096786,32.6483562,"{'building': 'warehouse', 'building:levels': '1'}"
773625701,way,Unknown,,,,,47.0101786,32.648402,{'building': 'warehouse'}
775766656,way,Unknown,,,,,47.0120788,32.6444169,{'building': 'warehouse'}
775766667,way,Unknown,,,,,47.0118462,32.6453553,{'building': 'warehouse'}
775766714,way,Unknown,,,,,47.0125662,32.6503029,{'building': 'warehouse'}
775777610,way,Unknown,,,,,47.0123363,32.650476,{'building': 'warehouse'}
775777643,way,Unknown,,,,,47.0062173,32.6569026,{'building': 'warehouse'}
775777645,way,Unknown,,,,,47.0073699,32.6611769,{'building': 'warehouse'}
775777646,way,Unknown,,,,,47.0081187,32.6615599,{'building': 'warehouse'}
775777647,way,Unknown,,,,,47.0087594,32.6613485,{'building': 'warehouse'}
775777648,way,Unknown,,,,,47.0088365,32.6620415,{'building': 'warehouse'}
775777649,way,Unknown,,,,,47.0094122,32.6624152,{'building': 'warehouse'}
776067301,way,Unknown,,,,,45.3528139,28.8400453,{'building': 'warehouse'}
776183875,way,Unknown,,,,,50.7358594,25.4990756,"{'building': 'warehouse', 'building:levels': '1'}"
776224168,way,Unknown,,,,,50.9575573,28.6513736,"{'addr:housenumber': '4', 'addr:street': 'Промислова вулиця', 'building': 'warehouse'}"
776513763,way,44/18А,,,,,44.9413911,34.0163818,"{'addr:city': 'Дубки', 'addr:housenumber': '44/18А', 'addr:street': 'улица Лесная', 'building': 'warehouse', 'building:levels': '1', 'name': '44/18А'}"
778390018,way,Unknown,,,,,45.3368781,28.8241323,"{'addr:housenumber': '22', 'building': 'warehouse'}"
782258105,way,Логістичний центр Protec Zymna Voda,,,,,49.836782,23.9065876,"{'building': 'warehouse', 'name': 'Логістичний центр Protec Zymna Voda', 'name:uk': 'Логістичний центр Protec Zymna Voda'}"
782778338,way,Unknown,,,,,47.5601746,34.3735884,{'building': 'warehouse'}
789471022,way,Unknown,,,,,48.631051,31.0651043,{'building': 'warehouse'}
790991721,way,Unknown,,,,,49.8813176,36.5970467,{'building': 'warehouse'}
790991755,way,Unknown,,,,,49.8880842,36.5872756,{'building': 'warehouse'}
792030024,way,Unknown,,,,,47.4200685,31.4935002,{'building': 'warehouse'}
792592683,way,Unknown,,,,,45.3527135,28.8346456,{'building': 'warehouse'}
792975128,way,Unknown,,,,,50.1913694,30.3174899,{'building': 'warehouse'}
792975129,way,Unknown,,,,,50.1913624,30.3171864,{'building': 'warehouse'}
792975130,way,Unknown,,,,,50.1913577,30.3169001,{'building': 'warehouse'}
792975131,way,Unknown,,,,,50.1913491,30.316585,{'building': 'warehouse'}
792975132,way,Unknown,,,,,50.1913359,30.316336,{'building': 'warehouse'}
793697808,way,Unknown,,,,,48.4941972,35.9273529,{'building': 'warehouse'}
794853674,way,Unknown,,,,,50.4619157,30.4512214,{'building': 'warehouse'}
794853677,way,Unknown,,,,,50.4622575,30.4512098,{'building': 'warehouse'}
794853679,way,Unknown,,,,,50.4626915,30.4509125,{'building': 'warehouse'}
794853680,way,Unknown,,,,,50.462406,30.4508511,{'building': 'warehouse'}
794866819,way,Unknown,,,,,49.394446,24.6955534,{'building': 'warehouse'}
794870650,way,Unknown,,,,,49.3957429,24.6953125,"{'building': 'warehouse', 'building:levels': '1'}"
794870651,way,Unknown,,,,,49.3959697,24.6957578,"{'building': 'warehouse', 'building:levels': '1'}"
795328502,way,Unknown,,,,,49.8953699,36.2028907,{'building': 'warehouse'}
795328504,way,Unknown,,,,,49.8950071,36.2034017,{'building': 'warehouse'}
795328505,way,Unknown,,,,,49.8950179,36.2040559,{'building': 'warehouse'}
796535690,way,Unknown,,,,,50.2375642,36.3445074,{'building': 'warehouse'}
797553730,way,Unknown,,,,,48.9443933,24.7263773,{'building': 'warehouse'}
798300253,way,Unknown,,,,,48.2812149,37.2001242,{'building': 'warehouse'}
798300254,way,Unknown,,,,,48.2811984,37.199727,{'building': 'warehouse'}
798300273,way,Unknown,,,,,48.2800134,37.2001726,{'building': 'warehouse'}
798300284,way,Unknown,,,,,48.2736722,37.2019815,{'building': 'warehouse'}
798300286,way,Unknown,,,,,48.2742345,37.2019709,{'building': 'warehouse'}
799166242,way,Unknown,,,,,48.3174006,32.1278597,{'building': 'warehouse'}
799185510,way,Unknown,,,,,48.3251295,30.2296867,{'building': 'warehouse'}
799327184,way,Склад,,,,,49.8438842,38.740541,"{'building': 'warehouse', 'building:levels': '1', 'name': 'Склад', 'name:uk': 'Склад'}"
799368540,way,Unknown,,,,,48.3211166,30.2315401,{'building': 'warehouse'}
799810138,way,Unknown,,,,,49.3224004,34.3973405,{'building': 'warehouse'}
799810139,way,Unknown,,,,,49.3212654,34.3955085,{'building': 'warehouse'}
799810142,way,Unknown,,,,,49.322431,34.3966736,{'building': 'warehouse'}
799810143,way,Unknown,,,,,49.3215809,34.3952725,{'building': 'warehouse'}
799810144,way,Unknown,,,,,49.3209769,34.3950565,{'building': 'warehouse'}
799810145,way,Unknown,,,,,49.3207142,34.394599,{'building': 'warehouse'}
799810146,way,Unknown,,,,,49.3207319,34.3938321,{'building': 'warehouse'}
800266765,way,Unknown,,,,,49.5904625,34.4887653,{'building': 'warehouse'}
800460786,way,Unknown,,,,,48.9693211,33.8832843,{'building': 'warehouse'}
801357851,way,Склад центральний,,,,,50.4159985,30.4075625,"{'building': 'warehouse', 'building:levels': '1.5', 'name': 'Склад центральний', 'name:uk': 'Склад центральний'}"
801357852,way,Склад труба,,,,,50.415672,30.4070646,"{'building': 'warehouse', 'name': 'Склад труба', 'name:uk': 'Склад труба'}"
801768804,way,Unknown,,,,,49.7597051,27.3944228,{'building': 'warehouse'}
801768805,way,Unknown,,,,,49.759761,27.3938384,{'building': 'warehouse'}
801768806,way,Unknown,,,,,49.7595105,27.3937447,{'building': 'warehouse'}
801875307,way,Unknown,,,,,49.7607745,27.3936686,{'building': 'warehouse'}
801875310,way,Unknown,,,,,49.7596098,27.3946862,{'building': 'warehouse'}
801875314,way,Unknown,,,,,49.7602791,27.3934214,{'building': 'warehouse'}
801875315,way,Unknown,,,,,49.7606131,27.3948062,{'building': 'warehouse'}
801910397,way,Склад газових балонів,,,,,49.8179045,31.8183336,"{'building': 'warehouse', 'name': 'Склад газових балонів', 'name:uk': 'Склад газових балонів'}"
802243645,way,Unknown,,,,,50.2403942,23.6172369,{'building': 'warehouse'}
803763718,way,Unknown,,,,,49.2382263,39.174273,"{'addr:housenumber': '5А', 'addr:street': 'Центральна вулиця', 'building': 'warehouse', 'building:levels': '1'}"
806505146,way,Unknown,,,,,50.1034995,26.0648526,{'building': 'warehouse'}
806505147,way,Unknown,,,,,50.103312,26.0642454,{'building': 'warehouse'}
806505148,way,Unknown,,,,,50.1033535,26.0636764,{'building': 'warehouse'}
806505149,way,Unknown,,,,,50.1033589,26.0630059,{'building': 'warehouse'}
806505150,way,Unknown,,,,,50.1042093,26.0629519,{'building': 'warehouse'}
806727878,way,Unknown,,,,,50.5959076,30.5747043,{'building': 'warehouse'}
806931711,way,Unknown,,,,,49.9448597,35.8924777,{'building': 'warehouse'}
806931712,way,Unknown,,,,,49.9449252,35.8925009,{'building': 'warehouse'}
806931713,way,Unknown,,,,,49.9446322,35.8926292,{'building': 'warehouse'}
806931714,way,Unknown,,,,,49.9443059,35.8924894,{'building': 'warehouse'}
806931715,way,Unknown,,,,,49.9440324,35.8923322,{'building': 'warehouse'}
